Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Strawberries,5.89,22.78,58.84,655,1329.33,104,30,93
Strawberries,6.19,24.53,65.47,1882,738.75,132,35,119
Strawberries,6.31,16.58,72.73,1051,743.91,115,35,142
Strawberries,5.63,19.56,59.76,1861,1493.21,125,39,109
Strawberries,6.1,22.94,68.34,890,1051.36,136,22,158
Strawberries,5.8,20.05,64.1,569,723.58,119,33,114
Strawberries,5.56,22.93,61.89,1216,1099.79,114,29,186
Strawberries,6.28,18.75,42.95,882,636.81,89,37,144
Strawberries,5.85,15.77,47.65,683,724.53,127,20,104
Strawberries,5.53,17.23,56.38,846,1000.65,150,36,131
Strawberries,5.53,20.13,72.46,1622,1004.06,136,23,123
Strawberries,5.98,21.42,60.16,1342,994.69,137,32,82
Strawberries,5.96,21.73,57.81,648,811.16,132,22,177
Strawberries,6.37,20.32,73.76,1036,761.41,127,35,109
Strawberries,6.46,18.12,66.14,973,1417.06,117,35,103
Strawberries,6.31,23.39,46.32,1789,619.14,129,32,154
Strawberries,6.17,21.59,59.34,582,636.37,120,29,127
Strawberries,5.98,23.27,77.52,668,1301.0,113,21,82
Strawberries,6.08,18.89,56.87,1467,1197.86,142,36,183
Strawberries,6.49,19.02,72.77,1803,1114.75,88,35,184
Strawberries,5.85,21.8,75.31,961,885.41,90,36,173
Strawberries,6.29,16.46,44.5,1955,754.21,92,32,127
Strawberries,5.67,23.76,43.21,481,1245.49,84,24,104
Strawberries,6.15,15.09,45.53,1122,827.97,140,25,190
Strawberries,6.02,23.18,53.76,774,587.56,144,25,183
Strawberries,5.71,20.39,48.5,837,1280.64,89,38,186
Strawberries,5.6,18.33,67.27,1423,1134.95,84,35,90
Strawberries,5.5,17.81,50.8,1438,616.68,120,36,88
Strawberries,6.13,19.22,70.94,995,1217.81,128,40,98
Strawberries,5.88,16.9,69.78,1748,1165.92,146,34,114
Strawberries,5.54,23.8,44.12,1780,1004.62,106,38,104
Strawberries,5.66,17.14,61.95,1444,746.23,110,40,181
Strawberries,5.64,18.53,56.21,1245,1371.98,149,37,108
Strawberries,5.6,23.98,41.15,1995,648.13,138,25,144
Strawberries,6.04,20.69,67.54,1713,848.09,115,35,111
Strawberries,6.1,18.24,56.39,1648,842.97,146,38,191
Strawberries,6.37,16.56,72.71,1684,1006.23,99,29,136
Strawberries,6.3,19.93,54.69,1256,1358.32,116,40,135
Strawberries,5.89,15.12,52.12,1206,1239.96,137,33,140
Strawberries,5.87,15.19,50.24,1239,566.21,115,38,154
Strawberries,5.56,18.36,68.77,410,972.31,140,25,144
Strawberries,6.26,18.36,76.42,1969,1243.16,107,24,110
Strawberries,5.93,15.83,76.5,911,967.81,86,36,91
Strawberries,6.02,17.69,55.71,1612,681.13,139,34,95
Strawberries,5.96,15.93,78.77,568,673.25,113,27,80
Strawberries,5.63,23.38,40.8,1865,1430.1,135,38,96
Strawberries,5.84,23.97,53.06,691,1097.37,87,20,159
Strawberries,6.28,24.3,40.34,673,1307.26,131,40,110
Strawberries,5.97,18.72,48.16,818,954.73,91,29,196
Strawberries,6.31,17.5,45.14,1634,1319.87,84,21,104
Strawberries,5.98,22.98,77.57,709,1434.1,95,24,110
Strawberries,5.56,19.94,75.48,648,1175.28,85,23,172
Strawberries,6.27,17.48,62.6,487,843.47,124,27,154
Strawberries,5.89,24.61,42.9,1619,705.63,106,33,80
Strawberries,6.2,19.6,50.21,1042,1158.42,87,37,197
Strawberries,5.57,21.15,74.84,948,531.77,116,30,181
Strawberries,5.58,16.33,50.61,1210,1353.21,94,27,166
Strawberries,6.13,22.08,62.32,418,613.46,106,24,144
Strawberries,5.78,22.44,63.99,716,1168.87,91,32,166
Strawberries,6.0,15.2,61.11,1306,1466.1,125,25,183
Strawberries,6.38,22.39,60.63,1100,888.25,136,28,168
Strawberries,6.43,16.91,62.01,466,1171.68,146,31,162
Strawberries,6.09,24.84,63.87,1624,575.11,86,27,180
Strawberries,6.23,18.55,52.44,1443,1463.03,131,26,108
Strawberries,5.57,15.47,50.43,709,1391.76,126,33,137
Strawberries,5.78,15.17,46.77,417,1448.61,83,28,119
Strawberries,5.85,19.95,53.54,919,555.11,80,25,182
Strawberries,6.3,20.45,79.56,1198,1034.8,126,35,167
Strawberries,5.71,20.79,72.92,483,1447.12,90,23,101
Strawberries,5.54,20.77,72.64,1706,1416.29,131,32,156
Strawberries,6.28,18.35,56.86,1101,1297.78,81,23,141
Strawberries,6.18,17.28,68.35,1185,1269.89,93,33,189
Strawberries,5.51,19.99,42.29,1057,785.95,140,36,123
Strawberries,6.18,18.49,71.54,1998,544.83,137,23,149
Strawberries,6.01,15.34,76.77,936,1354.75,99,38,80
Strawberries,6.11,20.92,68.21,705,941.69,106,36,184
Strawberries,5.6,16.73,68.48,896,1140.55,106,35,80
Strawberries,5.75,24.66,62.6,1443,995.14,110,36,101
Strawberries,6.02,17.32,73.0,466,765.63,127,22,121
Strawberries,5.96,15.72,54.62,788,937.11,111,28,100
Strawberries,6.49,22.52,69.88,908,721.22,146,31,155
Strawberries,6.32,15.6,49.07,1290,1135.75,109,32,90
Strawberries,5.72,20.09,52.48,1296,934.87,99,25,192
Strawberries,5.87,17.08,50.94,1416,662.59,82,20,117
Strawberries,5.56,21.24,62.02,1395,1364.43,129,20,85
Strawberries,6.19,24.91,41.78,1562,921.43,108,30,133
Strawberries,5.89,16.53,49.25,1345,1024.33,87,25,90
Strawberries,6.31,17.16,49.64,1496,668.94,133,30,129
Strawberries,5.81,16.17,76.05,476,673.96,84,24,156
Strawberries,5.66,20.92,53.41,1298,1407.31,124,25,199
Strawberries,6.41,22.76,74.49,1756,572.4,104,24,113
Strawberries,5.73,22.48,48.78,883,1499.72,86,32,199
Strawberries,5.89,16.72,50.42,448,1091.05,88,40,94
Strawberries,6.28,15.36,55.31,1874,1456.85,124,29,182
Strawberries,6.17,18.9,53.05,970,1421.16,117,22,170
Strawberries,6.01,20.5,48.49,1166,1012.33,136,30,167
Strawberries,6.42,20.53,67.53,1292,879.32,124,34,163
Strawberries,5.98,23.15,64.5,731,1020.36,132,32,141
Strawberries,6.47,24.21,46.69,1500,1455.88,123,20,144
Strawberries,5.56,17.09,78.9,878,1221.43,103,28,109
Strawberries,6.24,23.78,72.01,478,874.4,135,36,133
Strawberries,5.92,19.26,79.08,1038,1395.79,89,34,194
Strawberries,5.6,19.16,71.68,798,1429.03,115,38,100
