Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Kiwifruit,6.48,27.13,66.6,1315,808.52,83,59,106
Kiwifruit,6.09,16.81,62.41,920,1020.95,108,52,91
Kiwifruit,5.51,21.6,52.32,659,828.59,88,36,91
Kiwifruit,5.98,16.6,65.09,1472,872.6,119,40,117
Kiwifruit,6.92,29.5,55.85,1201,1336.53,99,35,97
Kiwifruit,6.97,14.73,69.42,1075,1440.68,116,30,108
Kiwifruit,6.34,19.55,59.13,884,976.78,98,52,113
Kiwifruit,5.98,21.78,59.7,325,989.33,94,54,103
Kiwifruit,5.59,15.64,65.24,1338,1035.77,107,37,107
Kiwifruit,5.63,25.31,65.2,266,1033.43,115,37,116
Kiwifruit,5.85,12.75,69.49,164,881.09,91,48,118
Kiwifruit,6.26,29.63,54.47,175,1170.49,116,56,115
Kiwifruit,6.45,20.71,60.52,476,1233.55,120,37,99
Kiwifruit,6.56,22.82,69.36,552,1040.41,98,41,86
Kiwifruit,6.24,15.15,59.06,641,1047.26,109,55,84
Kiwifruit,5.78,25.22,64.14,523,1351.69,98,44,96
Kiwifruit,6.8,12.43,63.64,178,1252.27,112,47,88
Kiwifruit,6.84,16.52,54.42,374,1454.68,116,32,111
Kiwifruit,6.81,17.05,60.58,1024,1001.45,90,35,118
Kiwifruit,6.68,15.42,64.86,998,933.36,117,34,85
Kiwifruit,6.87,22.41,61.36,647,1032.22,108,55,116
Kiwifruit,5.58,19.68,57.68,740,1484.59,112,48,100
Kiwifruit,5.86,18.16,50.36,1413,895.87,109,35,116
Kiwifruit,6.6,27.45,64.85,825,1064.92,81,36,114
Kiwifruit,6.7,14.99,64.84,640,1287.23,118,59,112
Kiwifruit,6.94,21.35,59.49,682,1471.5,101,45,111
Kiwifruit,5.65,29.23,64.29,309,1459.4,90,53,90
Kiwifruit,6.86,24.55,54.13,672,1422.78,93,56,105
Kiwifruit,6.81,16.1,66.87,1086,1283.07,104,59,96
Kiwifruit,5.76,25.57,65.27,1283,998.06,84,49,84
Kiwifruit,5.54,21.2,51.81,889,1459.11,94,48,106
Kiwifruit,5.9,13.72,56.75,641,1255.62,89,55,98
Kiwifruit,5.73,17.78,56.07,1001,1223.6,83,38,111
Kiwifruit,6.89,18.59,53.16,464,1167.62,117,33,107
Kiwifruit,6.37,13.38,68.28,548,1393.38,112,33,87
Kiwifruit,6.99,21.44,57.34,119,1414.03,116,58,114
Kiwifruit,5.61,19.9,54.13,934,1098.74,90,58,87
Kiwifruit,6.28,14.36,58.0,681,819.97,90,51,109
Kiwifruit,6.25,17.47,69.13,1094,1446.45,115,31,87
Kiwifruit,6.18,23.99,63.22,1091,1204.84,112,43,83
Kiwifruit,5.77,28.1,60.59,1017,1207.14,111,33,116
Kiwifruit,6.6,13.67,58.41,841,1023.13,94,30,89
Kiwifruit,6.89,26.81,57.05,1146,1361.83,96,30,84
Kiwifruit,5.62,16.8,61.07,1445,1077.33,101,36,95
Kiwifruit,6.77,19.78,56.73,646,1190.35,88,49,115
Kiwifruit,6.73,12.47,69.31,1100,1416.21,85,56,99
Kiwifruit,5.62,22.83,51.19,795,1348.07,120,44,118
Kiwifruit,6.95,12.7,50.69,1430,1417.66,82,60,112
Kiwifruit,5.71,18.75,64.94,786,811.77,112,55,97
Kiwifruit,5.95,13.91,66.45,412,977.54,100,41,99
Kiwifruit,5.86,28.15,55.44,291,1398.63,81,49,87
