Crop,pH,Temperature (°C),Humidity (%),Altitude (m),Rainfall (mm),Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg)
Pomegranate,7.2,21.64,65.36,673,520.71,119,57,100
Pomegranate,6.99,27.62,57.07,412,474.53,117,43,108
Pomegranate,6.73,20.05,68.15,647,780.02,97,41,90
Pomegranate,6.3,22.64,66.4,781,687.13,98,38,112
Pomegranate,6.76,21.42,50.5,868,774.69,95,36,110
Pomegranate,6.71,26.1,50.09,1275,731.45,96,34,101
Pomegranate,7.36,27.85,45.34,934,705.75,84,24,105
Pomegranate,7.04,21.85,57.13,826,733.03,87,22,86
Pomegranate,6.59,21.28,46.32,752,485.51,111,26,114
Pomegranate,7.29,28.71,55.55,1367,417.76,111,26,115
Pomegranate,6.18,33.76,56.42,1366,663.89,107,26,96
Pomegranate,6.67,29.96,48.84,183,708.48,104,36,102
Pomegranate,6.06,28.16,66.56,265,476.68,111,34,96
Pomegranate,5.55,23.78,66.62,345,605.24,98,22,94
Pomegranate,7.02,34.04,49.08,1110,790.12,96,38,118
Pomegranate,6.61,31.46,63.39,1237,783.17,113,58,102
Pomegranate,6.93,20.32,42.72,1119,446.88,109,60,98
Pomegranate,6.88,25.03,57.37,79,592.98,91,57,89
Pomegranate,6.67,27.22,45.07,611,620.08,100,50,119
Pomegranate,6.1,32.46,45.92,654,612.16,99,26,108
Pomegranate,6.72,25.89,47.26,522,754.32,83,32,117
Pomegranate,6.05,21.46,46.74,197,790.34,117,60,110
Pomegranate,7.16,29.59,53.05,397,787.53,116,40,99
Pomegranate,7.03,23.11,41.97,517,758.03,98,41,106
Pomegranate,6.14,32.7,48.15,180,687.82,101,29,112
Pomegranate,6.84,31.1,56.21,1065,532.91,89,42,80
Pomegranate,6.19,29.06,44.71,1145,512.32,93,30,114
Pomegranate,6.41,27.32,48.37,186,617.89,87,57,110
Pomegranate,7.29,30.37,55.44,161,622.46,109,59,115
Pomegranate,7.29,25.21,63.35,1189,519.36,97,31,120
Pomegranate,7.15,20.0,44.19,1395,558.3,117,40,90
Pomegranate,6.75,21.98,59.6,146,528.06,84,56,86
Pomegranate,6.95,29.65,46.07,892,640.6,97,39,115
Pomegranate,6.06,29.9,53.77,1360,625.15,90,33,101
Pomegranate,6.98,24.36,63.75,521,764.45,120,46,110
Pomegranate,6.28,34.76,60.67,803,737.49,113,20,85
Pomegranate,6.56,26.93,69.57,1272,666.65,80,60,80
Pomegranate,7.17,29.89,43.78,568,721.51,82,56,85
Pomegranate,5.77,32.01,51.14,478,462.73,88,39,81
Pomegranate,5.96,23.27,65.6,1010,590.62,118,38,103
Pomegranate,7.02,24.11,57.86,846,512.03,115,41,111
Pomegranate,6.36,22.64,61.09,1169,411.16,85,50,85
Pomegranate,6.76,25.24,53.83,137,441.04,104,48,103
Pomegranate,6.56,30.29,56.54,896,693.21,93,52,102
Pomegranate,6.15,22.97,63.87,415,787.75,103,42,89
Pomegranate,5.81,22.86,55.04,256,421.3,116,27,86
